id,front,nmaterials,minPoint,maxPoint,aligned.dims,index,variantIds,isCornerPiece,setIds,componentIds
s__552,"0,0,1",3,"-0.59, 0.0, -0.22","0.59, 0.83, 0.22","117.99999, 83.0, 44.0",2105,,,,
s__553,"0,0,1",2,"-0.6, -5.8561563E-5, -0.270085","0.600085, 0.38, 0.270071","120.00851, 38.005856, 54.015602",2106,,,,
s__554,"0,0,1",4,"-0.78, 0.0, -0.34","0.78, 0.74, 0.34","156.0, 74.0, 68.0",2107,,,,
s__555,"0,0,1",3,"-0.6, 0.0, -0.3","0.6, 0.36, 0.3","120.00001, 36.0, 60.000004",2108,,,,
s__556,"0,0,1",2,"-0.225, 0.003400445, -0.1","0.225, 1.6834, 0.1","45.0, 167.99995, 20.0",2109,,,,
s__557,"0,0,1",6,"-0.893307, -0.001570344, -0.2525","0.89692605, 1.627, 0.26749796","179.02328, 162.85704, 51.999798",2110,,,,
s__558,"0,0,1",5,"-0.3, 3.33786E-6, -0.24","0.3, 1.69479, 0.24","60.000004, 169.47867, 48.0",2111,,,84,
s__559,"0,0,1",3,"-0.15, 1.4305115E-6, -0.180001","0.15, 0.850002, 0.180001","30.000002, 85.00005, 36.000206",2112,,,84,
s__560,"0,0,1",5,"-0.605, -1.8811226E-4, -0.260002","0.605, 1.62049, 0.260002","121.0, 162.06781, 52.000397",2113,,,,
s__561,"0,0,1",3,"-0.55, 0.0, -0.3","0.55, 0.35, 0.3","110.0, 35.0, 60.000004",2114,,,,
s__562,"0,0,1",2,"-0.460003, 0.0, -0.21","0.460003, 2.0, 0.21","92.000595, 200.0, 42.0",2115,,,83,
s__563,"0,0,1",2,"-0.950003, 0.0, -0.24","0.950003, 0.8, 0.24","190.00061, 80.0, 48.0",2116,,,83,
s__564,"0,0,1",2,"-0.550003, 0.0, -0.24","0.550003, 2.0, 0.24","110.000595, 200.0, 48.0",2117,,,83,
s__565,"0,0,1",3,"-0.435, 0.0, -0.26","0.435, 2.07, 0.26","87.0, 207.0, 52.0",2118,,,83,
s__566,"0,0,1",3,"-0.255, 0.0, -0.255","0.255, 2.07, 0.255","51.0, 207.0, 51.0",2119,,,83,
s__567,"0,0,1",4,"-0.255, 0.0, -0.255","0.255, 1.68, 0.255","51.0, 168.0, 51.0",2120,,,82,
s__568,"0,0,1",3,"-0.5, 0.0, -0.10499999","0.5, 1.19, 0.105000004","100.0, 119.00001, 21.0",2121,,,82,
s__569,"0,0,1",3,"-0.6, 0.0, -0.26","0.6, 0.49, 0.26","120.00001, 49.0, 52.0",2122,,,82,
s__570,"0,0,1",3,"-0.35, -2.3841858E-7, -0.175","0.350001, 2.41, 0.175","70.0001, 241.00003, 35.0",2123,,,82,
s__571,"0,0,1",3,"-0.275007, -2.3841858E-7, -0.275","0.27499998, 2.41, 0.275009","55.0007, 241.00003, 55.0009",2124,,,82,
s__572,"0,0,1",3,"-0.17500201, -2.3841858E-7, -0.175","0.175001, 2.41, 0.175","35.000298, 241.00003, 35.0",2125,,,82,
s__573,"0,0,1",3,"-0.175001, -2.3841858E-7, -0.175","0.17500201, 2.41, 0.175","35.000298, 241.00003, 35.0",2126,,,82,
s__574,"0,0,1",3,"-0.37, 1.9073486E-5, -0.325651","0.37, 1.17887, 0.32434803","74.0, 117.885086, 64.99989",2127,,,,
s__575,"0,0,1",3,"-0.270081, -3.5762787E-6, -0.214991","0.270081, 0.807166, 0.21466401","54.0162, 80.71696, 42.9655",2128,,,,
s__576,"0,0,1",6,"-0.650026, 0.0, -0.265","0.650026, 1.99232, 0.265","130.0052, 199.232, 53.0",2129,,,,
s__577,"0,0,1",4,"-0.37, 8.34465E-7, -0.25996","0.37, 0.639565, 0.25999898","74.0, 63.956413, 51.995903",2130,,,,
s__578,"0,0,1",2,"-0.375, 1.6093254E-6, -0.0700001","0.375, 0.850002, 0.07000001","75.0, 85.00004, 14.00001",2131,,,,
s__579,"0,0,1",2,"-0.125, 5.9604645E-8, -0.125","0.125, 0.460451, 0.125","25.0, 46.045097, 25.0",2132,,,,
s__580,"0,0,1",5,"-0.14, 0.0, -0.14","0.14, 0.3, 0.14","28.0, 30.000002, 28.0",2133,,,,
s__581,"0,0,1",3,"-0.435, -1.1920929E-7, -0.12501","0.435, 1.24, 0.12501","87.0, 124.000015, 25.001999",2134,,,81,
s__582,"0,0,1",3,"-0.315, 0.0, -0.14","0.315, 1.32, 0.14","63.0, 132.0, 28.0",2135,,,81,
s__583,"0,0,1",3,"-0.375, 0.0, -0.394708","0.375, 0.74148, 0.395292","75.0, 74.148, 79.0",2136,,,137,
s__584,"0,0,1",2,"-0.24, -0.0025310516, -0.19","0.24, 0.607469, 0.19","48.0, 61.00001, 38.0",2137,,,,
s__585,"0,0,1",6,"-1.02019, 0.0, -1.015","1.01981, 1.99967, 1.01501","204.0, 199.96701, 203.001",2138,,,,
s__586,"0,0,1",2,"-0.07, 0.0, -0.07","0.07, 1.11, 0.07","14.0, 111.0, 14.0",2139,,,,
s__587,"0,0,1",2,"-0.735, 0.0, -0.349741","0.735, 0.77, 0.34979","147.0, 77.0, 69.9531",2140,,,119,
s__588,"0,0,1",2,"-0.475, 0.0, -0.349766","0.475, 0.769219, 0.349766","95.0, 76.9219, 69.95319",2141,,,119,
s__589,"0,0,1",4,"-1.04, 0.0, -0.574936","1.04, 1.82575, 0.575064","208.0, 182.575, 115.0",2142,,,80,
s__590,"0,0,1",5,"-0.650025, 0.0, -0.329803","0.650025, 2.07, 0.329803","130.005, 207.0, 65.9606",2143,,,80,
s__591,"0,0,1",3,"-0.39, 0.0, -0.20000002","0.39, 1.86, 0.20000002","78.0, 186.0, 40.0",2144,,,80,
s__592,"0,0,1",4,"-0.405, 0.0, -0.25","0.405, 1.58001, 0.25","81.0, 158.001, 50.0",2145,,,80,
s__593,"0,0,1",3,"-0.6, 0.0, -0.34499997","0.6, 1.54, 0.34502","120.00001, 154.0, 69.002",2146,,,80,
s__594,"0,0,1",3,"-0.25, 0.0, -0.195","0.25, 0.54, 0.195","50.0, 54.000004, 39.0",2147,,,80,
s__595,"0,0,1",2,"-0.25, 0.0, -0.25","0.25, 0.550714, 0.25","50.0, 55.071404, 50.0",2148,,,143,
s__596,"0,0,1",2,"-0.38, 0.0, -0.5051911","0.38, 1.07107, 0.504946","76.0, 107.106995, 101.0137",2149,,,143,
s__597,"0,0,1",1,"-0.325, -1.4901161E-8, -0.325","0.325, 0.23, 0.325","65.0, 23.000002, 65.0",2150,,,120,
s__598,"0,0,1",2,"-0.97516, -5.9604645E-8, -0.68486","0.97516, 0.728572, 0.68486","195.032, 72.85721, 136.97198",2151,,,120,
s__599,"0,0,1",2,"-0.64, -2.9802322E-8, -0.35","0.64, 0.32, 0.35","128.0, 32.0, 70.0",2152,,,138,
s__600,"0,0,1",2,"-0.34, 0.0, -0.349652","0.34, 0.768035, 0.45034796","68.0, 76.8035, 80.0",2153,,,138,
s__601,"0,0,1",2,"-0.640547, 5.469918E-4, -0.349303","0.639453, 0.741457, 0.450697","128.0, 74.090996, 80.0",2154,,,138,
s__602,"0,0,1",2,"-0.37, 0.0, -0.41","0.37, 0.879018, 0.41","74.0, 87.9018, 82.0",2155,,,121,
s__603,"0,0,1",2,"-0.785, 0.0, -0.41","0.785, 0.879018, 0.41","157.0, 87.9018, 82.0",2156,,,121,
s__604,"0,0,1",2,"-0.58, 0.0, -0.305","0.58, 0.43, 0.305","116.0, 43.0, 61.0",2157,,,121,
s__605,"0,0,1",5,"-0.85, 0.0, -0.5528741","0.85, 1.50305, 0.55712605","170.0, 150.305, 111.0",2158,,,,
s__606,"0,0,1",3,"-1.31, 0.0, -0.945","1.31, 1.90653, 0.945","262.0, 190.653, 189.0",2159,,,,
s__607,"0,0,1",5,"-1.0, 0.0, -0.645","1.0, 1.59713, 0.645","200.0, 159.713, 129.0",2160,,,,
s__608,"0,0,1",5,"-0.999988, 0.0, -0.62","0.999988, 1.79, 0.62","199.9976, 179.0, 124.0",2161,,,,
s__609,"0,0,1",4,"-1.23009, -0.0057070255, -0.73","1.23009, 1.88083, 0.73","246.018, 188.65372, 146.0",2162,,,,
s__610,"0,0,1",4,"-0.96, 0.0, -0.611532","0.96, 1.69846, 0.61846805","192.0, 169.846, 123.0",2163,,,,
s__611,"0,0,1",2,"-0.385, 0.0, -0.34757602","0.385, 0.793764, 0.352252","77.0, 79.376396, 69.9828",2164,,,,
s__612,"0,0,1",3,"-0.195, -5.9604645E-8, -0.23499998","0.195, 0.73, 0.23499998","39.0, 73.00001, 47.0",2165,,,79,
s__613,"0,0,1",7,"-1.225, 0.0, -0.75330794","1.225, 1.70938, 0.697157","245.0, 170.938, 145.04651",2166,,,,
s__614,"0,0,1",4,"-1.12997, -5.686283E-4, -0.75","1.13003, 1.80578, 0.74988294","226.0, 180.63486, 149.9883",2167,,,,
s__615,"0,0,1",1,"-0.3, 0.0, -0.894938","0.3, 0.618131, 0.894938","60.000004, 61.813103, 178.9876",2168,,,,
s__616,"0,0,1",2,"-0.17, 0.0, -0.215","0.17, 2.2, 0.215","34.0, 220.0, 43.0",2169,,,79,
s__617,"0,0,1",3,"-0.22, 0.0, -0.23500001","0.22, 2.2, 0.23500001","44.0, 220.0, 47.0",2170,,,79,
s__618,"0,0,1",3,"-0.22, 0.0, -0.23500001","0.22, 2.2, 0.23500001","44.0, 220.0, 47.0",2171,,,79,
s__619,"0,0,1",3,"-1.02, -1.1920929E-7, -0.425","1.02, 0.73, 0.425","204.0, 73.000015, 85.0",2172,,,79,
s__620,"0,0,1",3,"-0.22, -1.1920929E-7, -0.23500001","0.22, 1.38, 0.23500001","44.0, 138.0, 47.0",2173,,,79,
s__621,"0,0,1",2,"-0.32, 1.6868114E-4, -0.869909","0.320001, 0.71972, 0.869909","64.0001, 71.95513, 173.9818",2174,,,,
s__622,"0,0,1",3,"-0.25, 0.0, -0.659768","0.25, 0.834042, 0.659768","50.0, 83.4042, 131.9536",2175,,,,
s__623,"0,0,1",4,"-0.285, 0.0, -0.95016706","0.285, 0.849121, 0.95016706","57.0, 84.912094, 190.03339",2176,,,,
s__624,"0,0,1",2,"-0.34, 0.0, -0.854761","0.34, 0.974858, 0.85476196","68.0, 97.4858, 170.9523",2177,,,,
s__625,"0,0,1",4,"-0.34, -0.0016587377, -0.939811","0.34, 0.880968, 0.939811","68.0, 88.262665, 187.96219",2178,,,,
s__626,"0,0,1",3,"-0.350002, 0.0, -1.0","0.350002, 0.759993, 1.0","70.0004, 75.9993, 200.0",2179,,,,
s__627,"0,0,1",3,"-0.484959, -1.2284517E-4, -1.0","0.485, 0.84207, 0.999781","96.995895, 84.219284, 199.9781",2180,,,,
s__628,"0,0,1",4,"-0.36, -0.012403846, -0.889858","0.36, 1.26112, 0.889858","72.0, 127.35238, 177.9716",2181,,,,
s__629,"0,0,1",3,"-0.33542502, 0.0, -0.95500004","0.334841, 0.598136, 0.95492494","67.026596, 59.813606, 190.9925",2182,,,,
s__630,"0,0,1",6,"-0.35, -0.0016587377, -0.904914","0.35, 0.88747, 0.904914","70.0, 88.91287, 180.98279",2183,,,,
s__631,"0,0,1",3,"-0.345, -8.249283E-5, -0.8349991","0.345, 0.9897, 0.8349991","69.0, 98.97826, 166.9998",2184,,,,
s__632,"0,0,1",2,"-0.37, 0.0, -0.774776","0.37, 0.50068, 0.774776","74.0, 50.068, 154.9552",2185,,,,
s__633,"0,0,1",3,"-0.49997103, -1.9311905E-5, -0.9499999","0.5, 0.629347, 0.949999","99.9971, 62.936634, 189.99991",2186,,,,
s__634,"0,0,1",4,"-1.14, 0.0, -0.695004","1.14, 1.67806, 0.695004","228.0, 167.806, 139.0008",2187,,,,
s__635,"0,0,1",3,"-1.66476, -5.9604645E-8, -1.38003","1.66476, 0.926826, 1.38003","332.952, 92.68261, 276.006",2188,,,150,
s__636,"0,0,1",2,"-0.909999, 0.0, -0.925","0.909999, 0.920088, 0.925","181.9998, 92.0088, 185.0",2189,,,,
s__637,"0,0,1",3,"-1.88993, 0.0, -0.990062","1.88993, 0.768035, 0.990062","377.986, 76.8035, 198.0124",2190,,,138,"s__600,s__600,s__601,s__599"
s__638,"0,0,1",2,"-0.975154, -5.9604645E-8, -0.84523404","0.975166, 0.728572, 0.845101","195.032, 72.85721, 169.03351",2191,,,120,s__598
s__639,"0,0,1",3,"-1.15, 0.0, -0.52","1.15, 0.74148, 0.52","230.0, 74.148, 104.0",2192,,,137,"s__583,s__583"
s__640,"0,0,1",3,"-1.71, -5.9604645E-8, -0.855","1.71, 0.879018, 0.855","342.0, 87.90181, 171.0",2193,,,121,"s__602,s__602,s__603,s__604"
s__641,"0,0,1",3,"-1.34012, 0.0, -0.684991","1.34012, 1.07107, 0.68499196","268.024, 107.106995, 136.99829",2194,,,143,"s__596,s__596,s__595"
s__642,"0,0,1",4,"-1.255, -5.9604645E-8, -0.79","1.255, 0.942625, 0.79","251.0, 94.2625, 158.0",2195,,,122,
s__643,"0,0,1",2,"-0.45, 0.0, -0.46","0.45, 0.941682, 0.460004","90.0, 94.1682, 92.0004",2196,,,122,
s__644,"0,0,1",3,"-0.87, 0.0, -0.48","0.87, 0.853456, 0.48","174.0, 85.345604, 96.0",2197,,,123,
s__645,"0,0,1",3,"-0.475, 0.0, -0.5","0.475, 0.833921, 0.5","95.0, 83.392105, 100.0",2198,,,123,
s__646,"0,0,1",2,"-0.605, 0.0, -0.32461202","0.605, 0.779492, 0.31539","121.0, 77.9492, 64.0002",2199,,,124,
s__647,"0,0,1",2,"-0.325, 0.0, -0.32461202","0.325, 0.77951, 0.31539","65.0, 77.951004, 64.0002",2200,,,124,
s__648,"0,0,1",3,"-0.975, 0.0, -0.53","0.975, 1.03698, 0.53","195.0, 103.698006, 105.99999",2201,,,125,
s__649,"0,0,1",3,"-0.5, 0.0, -0.545","0.5, 0.961082, 0.545","100.0, 96.1082, 109.0",2202,,,125,
s__650,"0,0,1",4,"-1.2, 0.0, -0.600008","1.2, 0.904366, 0.600016","240.00002, 90.4366, 120.002396",2203,,,126,
s__651,"0,0,1",2,"-0.55, 0.0, -0.500008","0.55, 0.913155, 0.500016","110.0, 91.3155, 100.002396",2204,,,126,
s__652,"0,0,1",3,"-1.165, -5.9604645E-8, -0.75000095","1.165, 0.7622, 0.75","233.0, 76.22, 150.00009",2205,,,127,
s__653,"0,0,1",3,"-0.455, 0.0, -0.44","0.455, 0.7622, 0.44","91.0, 76.22, 88.0",2206,,,127,
s__654,"0,0,1",3,"-1.04322, 0.0, -0.43500102","1.04322, 1.00997, 0.43500102","208.64401, 100.996994, 87.0002",2207,,,,
s__655,"0,0,1",4,"-1.235, -1.1920929E-7, -0.5902029","1.235, 1.0406, 0.5902029","247.0, 104.06, 118.0406",2208,,,,
s__656,"0,0,1",4,"-1.1797199, -5.9604645E-8, -0.84950304","1.18029, 0.971416, 0.85","236.00099, 97.1416, 169.9503",2209,,,128,
s__657,"0,0,1",4,"-0.435, 0.0, -0.40009803","0.435, 0.971416, 0.40000004","87.0, 97.1416, 80.009796",2210,,,128,
s__658,"0,0,1",2,"-0.770162, 8.7839365E-4, -0.55999994","0.770162, 0.997789, 0.559834","154.0324, 99.69106, 111.9834",2211,,,,
s__659,"0,0,1",3,"-1.1123102, -2.3841858E-7, -0.25","1.1123102, 2.7, 0.25","222.462, 270.00003, 50.0",2212,,,,
s__660,"0,0,1",5,"-0.865, 0.0, -0.53504694","0.865, 0.914493, 0.53504694","173.0, 91.4493, 107.0094",2213,,,,
s__661,"0,0,1",3,"-1.085, 0.0, -0.54501295","1.085, 0.945523, 0.5450001","217.0, 94.55231, 109.0013",2214,,,,
s__662,"0,0,1",3,"-0.24, 0.0, -0.24","0.24, 0.48, 0.24","48.0, 48.0, 48.0",2215,,,,
s__663,"0,0,1",3,"-0.24, 0.0, -0.24","0.24, 0.48, 0.24","48.0, 48.0, 48.0",2216,,,77,
s__664,"0,0,1",3,"-0.24, 0.0, -0.24","0.24, 0.48, 0.24","48.0, 48.0, 48.0",2217,,,77,
s__665,"0,0,1",2,"-0.25, 0.0, -0.25","0.25, 0.5, 0.25","50.0, 50.0, 50.0",2218,,,76,
s__666,"0,0,1",2,"-0.490313, 0.0, -0.25","0.48968703, 0.5, 0.25","98.0, 50.0, 50.0",2219,,,76,
s__667,"0,0,1",5,"-0.28, 3.4213066E-5, -0.275001","0.28, 0.95919, 0.275001","56.0, 95.91557, 55.0002",2220,,,,
s__668,"0,0,1",5,"-0.35, 3.695488E-5, -0.335","0.35, 1.1159, 0.335","70.0, 111.58631, 67.0",2221,,,,
s__669,"0,0,1",5,"-0.334958, 0.0, -0.32012802","0.334958, 0.82865, 0.32","66.9916, 82.865, 64.0128",2222,,,,
s__670,"0,0,1",7,"-0.31, 0.0, -0.325","0.31, 1.33, 0.325","62.0, 133.0, 65.0",2223,,,,
s__671,"0,0,1",4,"-0.304999, 3.695488E-5, -0.31635296","0.304999, 1.02436, 0.313648","60.999798, 102.432304, 63.0001",2224,,,,
s__672,"0,0,1",5,"-0.33, 3.683567E-5, -0.33000004","0.33, 1.05889, 0.32999998","66.0, 105.885315, 66.0",2225,,,,
s__673,"0,0,1",6,"-1.2, 0.0, -0.205","1.2, 1.28, 0.205","240.00002, 128.0, 41.0",2226,,,,
s__674,"0,0,1",4,"-1.2, 0.0, -0.20000002","1.2, 1.925, 0.20000002","240.00002, 192.5, 40.0",2227,,,,
s__675,"0,0,1",5,"-1.5, 0.0, -0.215","1.5, 1.93, 0.215","300.0, 193.0, 43.0",2228,,,78,
s__676,"0,0,1",3,"-1.2, 0.0, -0.20999798","1.2, 1.92, 0.20999798","240.00002, 192.0, 41.9996",2229,,,78,
s__677,"0,0,1",4,"-0.154982, 0.0, -0.154982","0.154982, 1.16044, 0.154982","30.9964, 116.044, 30.9964",2230,,,,
s__678,"0,0,1",3,"-0.135, 0.0, -0.355","0.135, 1.27239, 0.355","27.000002, 127.239, 71.0",2231,,,,
s__679,"0,0,1",3,"-0.129939, 0.0, -0.129939","0.129939, 1.79, 0.129939","25.9878, 179.0, 25.9878",2232,,,,
s__680,"0,0,1",5,"-1.5, 0.0, -0.19999999","1.5, 2.3, 0.19999999","300.0, 230.0, 40.0",2233,,,,
s__681,"0,0,1",2,"-0.205, 0.0, -0.25","0.205, 0.57, 0.25","41.0, 57.0, 50.0",2234,,,75,
s__682,"0,0,1",2,"-0.205, 0.0, -0.25","0.205, 0.57, 0.25","41.0, 57.0, 50.0",2235,,,75,
s__683,"0,0,1",3,"-0.4, 0.0, -0.225","0.4, 0.8, 0.225","80.0, 80.0, 45.0",2236,,,74,
s__684,"0,0,1",3,"-0.225, 2.05338E-4, -0.3","0.225, 0.55, 0.3","45.0, 54.979465, 60.000004",2237,,,74,
s__685,"0,0,1",3,"-0.14, 0.0, -0.215","0.14, 0.69, 0.215","28.0, 69.0, 43.0",2238,,,,
s__686,"0,0,1",4,"-0.150237, 0.0, -0.17000002","0.150237, 0.56, 0.17000002","30.0474, 56.0, 34.0",2239,,,,
s__687,"0,0,1",3,"-0.225, 0.0, -0.4","0.225, 0.72, 0.4","45.0, 72.0, 80.0",2240,,,74,
s__688,"0,0,1",1,"-0.55, 0.0, -0.55","0.55, 0.74, 0.55","110.0, 74.0, 110.0",2241,,,,
s__689,"0,0,1",3,"-0.295, 0.0, -0.39","0.295, 0.73, 0.39","58.999996, 73.0, 78.0",2242,,,,
s__690,"0,0,1",1,"-0.775, 0.0, -0.435","0.775, 0.74, 0.435","155.0, 74.0, 87.0",2243,,,,
s__691,"0,0,1",3,"-0.525, 0.0, -0.525","0.525, 0.73, 0.525","104.99999, 73.0, 104.99999",2244,,,,
s__692,"0,0,1",3,"-0.725, 0.0, -0.254999","0.725, 0.87, 0.254999","145.0, 87.0, 50.9998",2245,,,,
s__693,"0,0,1",2,"-0.725, -2.9802322E-8, -0.255001","0.725, 0.45, 0.255001","145.0, 45.000004, 51.0002",2246,,,,
s__694,"0,0,1",3,"-1.2, 0.0, -0.2","1.2, 2.02, 0.2","240.00002, 202.0, 40.0",2247,,,,
s__695,"0,0,1",3,"-0.59, 4.427433E-4, -0.21","0.59, 0.51, 0.21","117.99999, 50.955723, 42.0",2248,,,,
s__696,"0,0,1",3,"-0.24, 0.0, -0.3","0.24, 0.74, 0.3","48.0, 74.0, 60.000004",2249,,,,
s__697,"0,0,1",1,"-0.58, 0.0, -0.58","0.58, 0.74, 0.58","116.0, 74.0, 116.0",2250,,,,
s__698,"0,0,1",1,"-0.595, 0.0, -0.37","0.595, 0.74, 0.37","119.00001, 74.0, 74.0",2251,,,,
s__699,"0,0,1",2,"-0.4, -5.9604645E-8, -0.175","0.4, 0.37, 0.175","80.0, 37.000008, 35.0",2252,,,,
s__700,"0,0,1",3,"-0.6, 0.0, -0.19999999","0.6, 1.29, 0.18","120.00001, 129.0, 38.0",2253,,,,
s__701,"0,0,1",1,"-0.925, 0.0, -0.195","0.925, 1.49, 0.195","185.0, 149.0, 39.0",2254,,,,
s__702,"0,0,1",1,"-0.75, 0.0, -0.24","0.75, 0.41, 0.24","150.0, 41.0, 48.0",2255,,,,
s__703,"0,0,1",3,"-0.79, 0.0, -0.2","0.79, 0.33, 0.2","158.0, 33.0, 40.0",2256,,,,
s__704,"0,0,1",4,"-0.47, 0.0, -0.275","0.47, 0.481332, 0.275","94.0, 48.1332, 55.0",2257,,,,
s__705,"0,0,1",2,"-0.745, 0.0, -0.275","0.745, 0.35, 0.275","149.0, 35.0, 55.0",2258,,,,
s__706,"0,0,1",2,"-0.9, 0.0018117428, -0.2","0.9, 0.65, 0.2","180.0, 64.818825, 40.0",2259,,,,
s__707,"0,0,1",3,"-0.9, 0.0, -0.19999999","0.9, 0.39, 0.19999999","180.0, 39.0, 40.0",2260,,,33,
s__708,"0,0,1",2,"-0.15, 0.01999998, -0.13","0.15, 1.14, 0.13","30.000002, 112.0, 26.0",2261,,,,
s__709,"0,0,1",2,"-0.135, 0.0, -0.135","0.135, 1.79, 0.135","27.000002, 179.0, 27.000002",2262,,,,
s__710,"0,0,1",2,"-0.155, 0.0, -0.155","0.155, 1.16, 0.155","31.0, 116.0, 31.0",2263,,,,
s__711,"0,0,1",2,"-0.365071, 0.0, -1.175","0.36498302, 2.35119, 1.175","73.0054, 235.119, 235.0",2264,,,,
s__712,"0,0,1",2,"-0.13, 0.0, -0.495279","0.13, 1.56721, 0.49473697","26.0, 156.721, 99.0016",2265,,,,
s__713,"0,0,1",2,"-0.19002098, 0.0, -0.205","0.19, 1.8, 0.205","38.002098, 180.0, 41.0",2266,,,,
s__714,"0,0,1",4,"-0.75, 0.0, -0.38","0.75, 1.05, 0.38","150.0, 105.0, 76.0",2267,,,,
s__715,"0,0,1",2,"-0.6, 0.0, -0.3","0.6, 0.75, 0.3","120.00001, 75.0, 60.000004",2268,,,,
s__716,"0,0,1",1,"-0.6, 0.0, -0.35","0.6, 0.73, 0.35","120.00001, 73.0, 70.0",2269,,,,
s__717,"0,0,1",1,"-0.45, 0.0, -0.45","0.45, 0.74, 0.45","90.0, 74.0, 90.0",2270,,,,
s__718,"0,0,1",1,"-0.175, 0.0, -0.185","0.175, 0.555, 0.185","35.0, 55.5, 37.0",2271,,,,
s__719,"0,0,1",5,"-0.6, 0.0, -0.3","0.6, 0.74, 0.3","120.00001, 74.0, 60.000004",2272,,,,
s__720,"0,0,1",2,"-0.75, 0.0, -0.375","0.75, 0.75, 0.375","150.0, 75.0, 75.0",2273,,,,
s__721,"0,0,1",4,"-0.6, -5.9604645E-8, -0.3","0.6, 0.74, 0.3","120.00001, 74.00001, 60.000004",2274,,,,
s__722,"0,0,1",5,"-0.495, 0.0, -0.3","0.495, 1.32, 0.28399998","99.0, 132.0, 58.4",2275,,,,
s__723,"0,0,1",2,"-0.445, 0.0, -0.15","0.445, 1.27, 0.170003","89.0, 127.0, 32.0003",2276,,,,
s__724,"0,0,1",1,"-0.199999, 0.0, -0.199999","0.199999, 0.45, 0.199999","39.9998, 45.0, 39.9998",2277,,,,
s__725,"0,0,1",2,"-0.17, 0.0, -0.17","0.17, 0.47, 0.17","34.0, 47.0, 34.0",2278,,,,
s__726,"0,0,1",1,"-0.2, -8.940697E-8, -0.15","0.2, 0.45, 0.15","40.0, 45.000008, 30.000002",2279,,,,
s__727,"0,0,1",2,"-0.165, 0.0, -0.165","0.165, 0.45, 0.165","33.0, 45.0, 33.0",2280,,,,
s__728,"0,0,1",2,"-0.215, 0.0, -0.23","0.215, 1.45244, 0.23","43.0, 145.244, 46.0",2281,,,,
s__729,"0,0,1",2,"-0.495, 0.0, -0.23","0.495, 1.51118, 0.23","99.0, 151.11801, 46.0",2282,,,,
s__730,"0,0,1",2,"-0.215, 0.0, -0.245","0.215, 1.7, 0.245","43.0, 170.0, 49.0",2283,,,,
s__731,"0,0,1",2,"-0.23, 2.3841858E-7, -0.23","0.23, 1.28052, 0.23","46.0, 128.05197, 46.0",2284,,,,
s__732,"0,0,1",4,"-0.225, 0.0, -0.225","0.225, 1.91505, 0.225","45.0, 191.505, 45.0",2285,,,,
s__733,"0,0,1",4,"-0.555, 0.0, -0.255","0.555, 1.5187, 0.255","111.0, 151.87, 51.0",2286,,,,
s__734,"0,0,1",4,"-0.74, 0.0, -0.365043","0.74, 0.71, 0.365042","148.0, 71.0, 73.0085",2287,,,,
s__735,"0,0,1",1,"-0.37, 0.0, -0.37","0.37, 0.75, 0.37","74.0, 75.0, 74.0",2288,,,,
s__736,"0,0,1",1,"-1.05, -1.7881393E-7, -0.525","1.05, 0.74, 0.525","209.99998, 74.000015, 104.99999",2289,,,,
s__737,"0,0,1",1,"-0.735, -1.7881393E-7, -0.475","0.735, 0.74, 0.475","147.0, 74.000015, 95.0",2290,,,,
s__738,"0,0,1",2,"-0.625, 0.0, -0.375","0.625, 0.74, 0.375","125.0, 74.0, 75.0",2291,,,,
s__739,"0,0,1",1,"-0.6, 0.0, -0.375","0.6, 0.73, 0.375","120.00001, 73.0, 75.0",2292,,,,
s__740,"0,0,1",4,"-0.295, -5.9604645E-8, -0.39","0.295, 0.74, 0.39","58.999996, 74.0, 78.0",2293,,,,
s__741,"0,0,1",4,"-0.65, 0.0, -0.35","0.65, 0.74, 0.35","130.0, 74.0, 70.0",2294,,,,
s__742,"0,0,1",3,"-0.115, 0.0, -0.155","0.115, 0.482941, 0.15515599","23.0, 48.2941, 31.0156",2295,,,,
s__743,"0,0,1",3,"-0.135, 1.5592575E-4, -0.230216","0.135, 0.503811, 0.23000002","27.000002, 50.365513, 46.0216",2296,,,,
s__744,"0,0,1",1,"-0.075, 0.0, -0.14002699","0.075, 0.419374, 0.139651","15.000001, 41.9374, 27.9678",2297,,,,
s__745,"0,0,1",2,"-0.0699201, 2.374649E-4, -0.17013","0.0699201, 0.42, 0.17","13.98402, 41.976254, 34.013",2298,,,,
s__746,"0,0,1",2,"-0.655, 0.0, -0.220001","0.655, 0.8, 0.220001","131.0, 80.0, 44.0002",2299,,,,
s__747,"0,0,1",2,"-0.245, 0.0, -0.220001","0.245, 1.8, 0.220001","49.0, 180.0, 44.0002",2300,,,,
s__748,"0,0,1",2,"-0.815, -5.9604645E-8, -0.24","0.815, 0.9, 0.24","163.0, 90.00001, 48.0",2301,,,,
s__749,"0,0,1",3,"-0.245, -1.1920929E-7, -0.14","0.245, 1.35, 0.14","49.0, 135.0, 28.0",2302,,,44,
s__750,"0,0,1",3,"-0.245, -5.9604645E-8, -0.14","0.245, 0.93, 0.14","49.0, 93.00001, 28.0",2303,,,44,
s__751,"0,0,1",1,"-0.255, 0.0, -0.095001","0.255, 1.14037, 0.09500091","51.0, 114.037, 19.00019",2304,,,,
s__752,"0,0,1",2,"-0.48, 0.0, -0.085","0.48, 0.9, 0.085","96.0, 90.0, 17.0",2305,,,45,
